0.9127 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
29.0825 	EXP 	Fixation: autoDraw = False
29.3653 	EXP 	grating: autoDraw = False
30.2650 	EXP 	Device response: <KeyPress from None: t=30.259996499982662, value=up, duration=None>
30.2651 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
30.2655 	DATA 	Keypress: up
30.2816 	EXP 	Fixation: autoDraw = False
30.2816 	EXP 	grating: autoDraw = False
30.2816 	EXP 	grating: ori = np.float64(0.0)
30.2816 	EXP 	Fixation: autoDraw = True
30.3819 	EXP 	Device response: <KeyPress from None: t=30.259996499982662, value=up, duration=0.10827600001357496>
31.2649 	INFO 	Keyboard events cleared
31.2649 	EXP 	grating: autoDraw = True
31.2822 	EXP 	Fixation: autoDraw = False
31.5657 	EXP 	grating: autoDraw = False
31.8436 	DATA 	Keypress: up
31.8494 	EXP 	Device response: <KeyPress from None: t=31.839959166711196, value=up, duration=None>
31.8494 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
31.8658 	EXP 	Fixation: autoDraw = False
31.8658 	EXP 	grating: autoDraw = False
31.8658 	EXP 	grating: ori = np.float64(1.0)
31.8658 	EXP 	Fixation: autoDraw = True
32.0159 	EXP 	Device response: <KeyPress from None: t=31.839959166711196, value=up, duration=0.1682979166507721>
32.8492 	INFO 	Keyboard events cleared
32.8492 	EXP 	grating: autoDraw = True
32.8659 	EXP 	Fixation: autoDraw = False
33.1492 	EXP 	grating: autoDraw = False
33.2567 	DATA 	Keypress: up
33.2660 	EXP 	Device response: <KeyPress from None: t=33.252927124965936, value=up, duration=None>
33.2660 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
33.2826 	EXP 	Fixation: autoDraw = False
33.2826 	EXP 	grating: autoDraw = False
33.2826 	EXP 	grating: ori = np.float64(3.0)
33.2826 	EXP 	Fixation: autoDraw = True
33.3827 	EXP 	Device response: <KeyPress from None: t=33.252927124965936, value=up, duration=0.12833650002721697>
34.2649 	INFO 	Keyboard events cleared
34.2649 	EXP 	grating: autoDraw = True
34.2981 	EXP 	Fixation: autoDraw = False
34.5658 	EXP 	grating: autoDraw = False
34.5928 	DATA 	Keypress: up
34.5987 	EXP 	Device response: <KeyPress from None: t=34.58887633332051, value=up, duration=None>
34.5987 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
34.6149 	EXP 	Fixation: autoDraw = False
34.6149 	EXP 	grating: autoDraw = False
34.6149 	EXP 	grating: ori = np.float64(2.0)
34.6149 	EXP 	Fixation: autoDraw = True
